StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q8_1,Q8_4,Q8_5,Q8_6,Q8_7,Q8_7_TEXT,Q9_1,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_12_TEXT,Q11,Q12,Q13,Q15_1,Q15_4,Q15_13,Q15_12,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11
2025-09-23 17:26:27,2025-09-23 17:30:14,IP Address,23.93.85.139,100,226,True,2025-09-23 17:30:14,R_3jfz0zBLmmD1SMV,,,,,37.8919,-122.2636,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Somewhat disagree,Neutral,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,,,,,None of the above
2025-09-23 17:32:13,2025-09-23 17:36:52,IP Address,136.152.214.64,100,279,True,2025-09-23 17:36:53,R_1q6ebFuTDLQFPa1,,,,,37.8906,-122.2936,anonymous,EN,Agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,A person who is first in my family to go to college,,,,
2025-09-23 18:25:42,2025-09-23 18:29:05,IP Address,73.170.2.181,100,202,True,2025-09-23 18:29:06,R_61bz1iM1HGSs1Sb,,,,,37.8414,-122.1254,anonymous,EN,Agree,Strongly agree,Neutral,Strongly agree,Somewhat agree,Somewhat disagree,Neutral,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Unsure / Unapplicable,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Unsure / Unapplicable,Unsure / Unapplicable,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,Short video clips,,,,"Another resource, please describe:",Other instructors at UC describing their experiences.,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Science, Technology, Engineering, and Math (STEM)",,,,,,,,,A person who immigrated to the United States,,
2025-09-23 18:36:59,2025-09-23 18:39:00,IP Address,71.234.167.43,100,120,True,2025-09-23 18:39:01,R_1bK5Ih3TwzXur9n,,,,,42.2904,-71.0712,anonymous,EN,Agree,Strongly agree,Somewhat disagree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately confident,Moderately confident,Very confident,Slightly confident,Very confident,Moderately confident,Very confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,"Expert interviews  ",,,,,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)","A Black, Indigenous, and/or person of color (BIPOC)",,,,,,,,,,
2025-09-23 20:27:33,2025-09-23 20:32:17,IP Address,23.93.94.193,100,284,True,2025-09-23 20:32:17,R_3Vx0iNcdBwVLx9F,,,,,37.8767,-122.2676,anonymous,EN,Agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Very confident,Very confident,Very confident,Moderately confident,Very confident,Moderately confident,Very confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",,,,,,,,,,Scholarly articles,,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,A person who is neurodivergent,,A person from a low-income family background,,,
2025-09-23 20:28:48,2025-09-23 20:32:20,IP Address,104.51.50.51,100,211,True,2025-09-23 20:32:21,R_3hhdTQ9rJyvzB0q,,,,,37.7797,-122.4159,anonymous,EN,Agree,Strongly agree,Neutral,Strongly agree,Somewhat agree,Neutral,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Slightly confident,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,Very confident,Not confident at all,"Asynchronous (e.g. Canvas site, online readings)",,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,Podcasts,Scholarly articles,,,,,,,UC Berkeley,Decline to state,Social Sciences and Area Studies,,,,A person with a minoritized gender identity in my disicpline,,,,,,,
2025-09-23 21:40:38,2025-09-23 21:44:30,IP Address,97.206.168.144,100,231,True,2025-09-23 21:44:30,R_6YspX8vlgl7OqOc,,,,,37.3526,-121.9541,anonymous,EN,Agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Very confident,Moderately confident,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,Discussion prompts,,,,,,Testimonials,Theoretical frameworks,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Another discipline,,,,,,,,,,,None of the above
2025-09-24 03:19:32,2025-09-24 03:25:43,IP Address,172.226.212.111,100,371,True,2025-09-24 03:25:44,R_5T9BrGln8rR0qfn,,,,,37.7049,-122.4624,anonymous,EN,Agree,Somewhat agree,Strongly agree,Neutral,Strongly agree,Neutral,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,,,,,,,,,,,,,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","History, Languages, and Literatures",,,,,,,A person who is first in my family to go to college,A person from a low-income family background,,,
2025-09-24 08:14:15,2025-09-24 08:18:49,IP Address,23.123.140.103,100,274,True,2025-09-24 08:18:50,R_55GvmNQ5CIm6nDR,,,,,37.8487,-122.2209,anonymous,EN,Agree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Very confident,Unsure / Unapplicable,Very confident,Very confident,Very confident,Unsure / Unapplicable,Unsure / Unapplicable,Unsure / Unapplicable,,,"In-person (e.g. on-campus workshop, faculty learning community)",,"Another format, please describe:",my experience with these trainings is that they are a total waste of time,,,,,,,,,,"Another resource, please describe:",none,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2025-09-24 08:28:50,2025-09-24 08:47:28,IP Address,76.191.160.240,100,1117,True,2025-09-24 08:47:29,R_7f8aoetbJSd0m8U,,,,,37.9269,-122.3313,anonymous,EN,Agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Unsure / Unapplicable,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Very confident,Very confident,Very confident,Not confident at all,Moderately confident,Moderately confident,Moderately confident,Very confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,Podcasts,,,Simulations,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,,A person with a minoritized gender identity in my disicpline,,,,,,,
2025-09-24 09:43:43,2025-09-24 09:47:40,IP Address,73.162.51.212,100,236,True,2025-09-24 09:47:40,R_6pmoUyhEtuzLs57,,,,,37.3698,-121.816,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,,Simulations,,Theoretical frameworks,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,"A transgender, non-binary, and/or genderqueer person",,A person with a minoritized gender identity in my disicpline,,,A person who is first in my family to go to college,,,,
2025-09-24 09:45:42,2025-09-24 09:51:54,IP Address,157.131.118.12,100,371,True,2025-09-24 09:51:54,R_6rNClmOy8kW62t0,,,,,37.8487,-122.2209,anonymous,EN,Agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Somewhat agree,Neutral,Strongly disagree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,Discussion prompts,,,Scholarly articles,,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Professional Fields (e.g. business, administration, legal, physical and mental health)",,,,,,,,,,Decline to state,
2025-09-24 09:58:26,2025-09-24 10:02:43,IP Address,104.58.200.198,100,257,True,2025-09-24 10:02:44,R_3WJDKIlCxweLqIc,,,,,37.8487,-122.2209,anonymous,EN,Agree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Somewhat disagree,Somewhat agree,Neutral,Strongly disagree,Somewhat agree,Somewhat agree,Very confident,Unsure / Unapplicable,Very confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,,,,,,"Another resource, please describe:","A reasonable take on accommodations for R&C courses, not the current insanity ",UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Another discipline,"A Black, Indigenous, and/or person of color (BIPOC)","A transgender, non-binary, and/or genderqueer person",,,A person living with a disability,A person who is neurodivergent,A person who is first in my family to go to college,A person from a low-income family background,,,
2025-09-24 10:21:04,2025-09-24 10:24:19,IP Address,136.152.214.152,100,194,True,2025-09-24 10:24:19,R_6KNNnp0KUt4ETIG,,,,,37.8906,-122.2936,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Very confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,,Short video clips,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,"A transgender, non-binary, and/or genderqueer person",,,,,,,A person who immigrated to the United States,,
2025-09-24 11:46:36,2025-09-24 11:50:10,IP Address,136.152.214.96,100,213,True,2025-09-24 11:50:10,R_1rVqpAyyILuW3cA,,,,,37.8906,-122.2936,anonymous,EN,Agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Unsure / Unapplicable,Somewhat agree,Unsure / Unapplicable,Unsure / Unapplicable,Somewhat disagree,Very confident,Unsure / Unapplicable,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,,,,,,"Another resource, please describe:",In-person conversations,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,,,,,,,,,None of the above
2025-09-24 13:34:59,2025-09-24 13:39:53,IP Address,169.229.157.253,100,293,True,2025-09-24 13:39:53,R_5TMgExJXbr5T7fX,,,,,37.9684,-122.2896,anonymous,EN,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Moderately confident,Very confident,Very confident,Very confident,Unsure / Unapplicable,Unsure / Unapplicable,Very confident,Unsure / Unapplicable,"Asynchronous (e.g. Canvas site, online readings)",,,,,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2025-09-24 13:45:54,2025-09-24 13:50:06,IP Address,136.152.214.123,100,252,True,2025-09-24 13:50:06,R_7ex764X4vhQkiuh,,,,,37.8906,-122.2936,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Moderately confident,Slightly confident,Slightly confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Berkeley,Another role,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2025-09-24 14:39:36,2025-09-24 14:45:42,IP Address,142.254.127.61,100,366,True,2025-09-24 14:45:43,R_1oUcizHo3aJrD5f,,,,,38.0653,-122.8088,anonymous,EN,Agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Moderately confident,Moderately confident,Very confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),,,,,Case studies,,"Expert interviews  ",,,,,Testimonials,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","History, Languages, and Literatures",,,,,,,,,,,
2025-09-24 15:15:41,2025-09-24 15:21:32,IP Address,136.152.9.52,100,350,True,2025-09-24 15:21:32,R_53vZvFFHOhaqUU7,,,,,37.8657,-122.2571,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Neutral,Strongly agree,Strongly disagree,Unsure / Unapplicable,Strongly agree,Somewhat disagree,Unsure / Unapplicable,Unsure / Unapplicable,Moderately confident,Moderately confident,Very confident,Moderately confident,Unsure / Unapplicable,Moderately confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,"Expert interviews  ",Podcasts,,,,,Theoretical frameworks,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,,,,,A person who is first in my family to go to college,A person from a low-income family background,,,
